"PID","PPID","Name","Path","CommandLine","Owner","SHA256","CreationDate","WorkingSetMB","ThreadCount","HandleCount","Flags"
"0","0","System Idle Process",,,"N/A","NO_PATH","4/12/2026 12:33:31","0.01","96","0",""
"4","0","System",,,"N/A","NO_PATH","4/12/2026 12:33:31","5.91","667","9284",""
"428","4","Secure System",,,"N/A","NO_PATH","4/12/2026 12:33:28","224.38","0","0",""
"472","4","Registry",,,"N/A","NO_PATH","4/12/2026 12:33:28","51.32","4","0",""
"1112","4","smss.exe",,,"N/A","NO_PATH","4/12/2026 12:33:31","1.45","2","58",""
"1720","1408","csrss.exe",,,"N/A","NO_PATH","4/12/2026 12:33:40","5.76","23","981",""
"1912","1408","wininit.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","8.07","2","165",""
"1920","1904","csrss.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","7.11","18","1274",""
"1996","1912","services.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","13.24","10","867",""
"2016","1912","LsaIso.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","3.56","1","61",""
"2044","1904","winlogon.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","14.66","3","288",""
"1284","1912","lsass.exe",,,"N/A","NO_PATH","4/12/2026 12:33:42","32.57","14","2369",""
"2096","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","36.86","16","1505",""
"2128","1996","WUDFHost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.96","8","259",""
"2148","2044","fontdrvhost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","8.28","5","43",""
"2152","1912","fontdrvhost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","5.09","5","43",""
"2260","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","23.77","12","1836",""
"2308","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","14.79","5","449",""
"2372","2044","dwm.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","136.95","188","3107",""
"2512","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","6.67","3","109",""
"2540","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","7.53","3","199",""
"2704","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","6.59","4","119",""
"2712","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","12.23","4","247",""
"2720","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","20.72","6","249",""
"2728","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","16.3","8","341",""
"2736","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","14.56","2","323",""
"2744","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","10.36","3","207",""
"2908","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","15.81","7","379",""
"2952","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","7.09","10","145",""
"3048","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","8.29","4","184",""
"3096","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","12.3","3","196",""
"3120","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","19.93","9","1231",""
"3240","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","20.93","4","304",""
"3520","1996","WUDFHost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.79","8","274",""
"3556","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","12.71","10","386",""
"3620","1996","NVDisplay.Container.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","34.93","33","477",""
"3728","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","11.16","3","226",""
"3752","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","11.75","5","208",""
"3768","1996","amdfendrsr.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.16","4","168",""
"3788","1996","atiesrxx.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.04","9","242",""
"3796","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","16.17","8","495",""
"3972","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","10.53","6","255",""
"4132","3788","atieclxx.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","19.05","16","507",""
"4152","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","17.71","3","233",""
"4160","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.72","5","445",""
"4172","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","7.23","4","414",""
"4224","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.68","3","196",""
"4252","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","35.02","8","686",""
"4332","4","Memory Compression",,,"N/A","NO_PATH","4/12/2026 12:33:43","1288.27","50","0",""
"4396","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","10.47","3","183",""
"4448","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","10.94","3","384",""
"4456","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.39","8","202",""
"4572","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","58.8","13","748",""
"4604","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","10.16","5","201",""
"4692","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","7.99","3","165",""
"4696","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","12.15","5","509",""
"4768","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","35.55","5","361",""
"4840","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","27.23","12","578",""
"4848","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","19.53","15","474",""
"5020","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","20.07","11","551",""
"5096","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","15.61","3","235",""
"5180","3620","NVDisplay.Container.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","39.07","29","667",""
"5280","4572","audiodg.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","25.7","8","482",""
"5288","1996","spoolsv.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","18.32","7","434",""
"5360","1996","nordvpn-service.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","214.52","103","1282",""
"5456","1996","WUDFHost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","11.66","7","293",""
"5516","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","13.87","6","388",""
"5556","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","9.87","6","187",""
"5916","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","48.94","41","1130",""
"6028","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:43","8.39","2","124",""
"6356","2096","WmiPrvSE.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","78.86","17","490",""
"6660","1996","aakore.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","30.73","97","646",""
"6684","1996","AmdAppCompatSvc.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","6.48","2","119",""
"6696","1996","AmdPpkgSvc.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","6.59","2","121",""
"6724","1996","armsvc.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","7.74","2","141",""
"6756","1996","MigrationService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","13.95","3","236",""
"6764","1996","Dell.TechHub.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","73.33","35","864",""
"6772","1996","DPMService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","32.26","15","613",""
"6784","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","51.03","11","718",""
"6792","1996","MSI_Case_Service.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","17.58","4","291",""
"6800","1996","LightKeeperService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","22.38","9","366",""
"6812","1996","lghub_updater.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","20.78","50","396",""
"6828","1996","Mystic_Light_Service.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","18.19","3","242",""
"6840","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","55.49","18","435",""
"6860","1996","MSI_Central_Service.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","15.46","2","297",""
"6868","1996","vmware-usbarbitrator64.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","14.29","2","243",""
"6880","1996","vmnat.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","9.82","4","180",""
"6888","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","6.92","3","149",""
"6900","1996","MpDefenderCoreService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","22.35","8","492",""
"6908","1996","vmware-authd.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","13.27","4","239",""
"6916","1996","RtkAudUService64.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","23.15","25","630",""
"6928","3728","dasHost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","16.43","2","282",""
"6940","1996","vmnetdhcp.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","6.87","2","100",""
"6956","1996","SamsungMagicianSVC.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","23.67","44","394",""
"6964","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","23.82","6","400",""
"6976","1996","ToolkitService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","25.98","5","395",""
"6992","1996","MsMpEng.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","342.46","110","1190",""
"7000","1996","nvcontainer.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","33.97","27","531",""
"7008","1996","NordUpdateService.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","65.71","50","2620",""
"7020","1996","logioptionsplus_updater.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","20.9","41","315",""
"7080","1996","schedul2.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","21.36","13","452",""
"7744","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","11.45","7","216",""
"8060","6772","DPMCrashHandler.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","5.26","5","82",""
"8160","6660","conhost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","9.17","4","149",""
"9000","6660","updater.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","18.29","80","531",""
"9096","6660","task-manager.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","28.25","36","433",""
"9164","6660","bckp_amgr.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","25.39","30","398",""
"9188","6660","monitoring-mini.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","19.52","29","312",""
"8172","2096","unsecapp.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","8.48","2","125",""
"7856","6660","adp-agent.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","15.11","91","332",""
"9588","2096","WmiPrvSE.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","13.43","7","194",""
"9836","2096","WmiPrvSE.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","10.86","5","378",""
"11136","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:44","9.39","8","278",""
"4356","7080","schedhlp.exe","C:\Program Files (x86)\Common Files\Seagate\Schedule2\schedhlp.exe","""C:\Program Files (x86)\Common Files\Seagate\Schedule2\schedhlp.exe"" /rep_new","NEBULA\Nebula","9A936B076337008F70699AA15016F337EC951A19F2955AE8A6D6E89BDB1EC441","4/12/2026 12:33:44","10.91","1","203",""
"11736","6772","DPM.exe","C:\Program Files\Dell\Dell Peripheral Manager\DPM.exe","""C:\Program Files\Dell\Dell Peripheral Manager\DPM.exe"" -LaunchAsHelper -LogFileName=DPM-Helper","NEBULA\Nebula","81A2DA146944D9F5F20207FE11A6E244024E9B4D39CF7C72DB4DCEB6A7FB2717","4/12/2026 12:33:44","39.48","11","9762",""
"11792","7020","logioptionsplus_agent.exe","C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe","""C:\Program Files\LogiOptionsPlus\logioptionsplus_agent.exe""","NEBULA\Nebula","BA1E588987BFF0F84228334DB2BBFE7BA1FB0603FE5B9559F1D94D423C5A8BC7","4/12/2026 12:33:45","110.52","132","1135",""
"11856","11736","DPMCrashHandler.exe","C:\Program Files\Dell\Dell Peripheral Manager\DPMCrashHandler.exe","""C:\Program Files\Dell\Dell Peripheral Manager\DPMCrashHandler.exe"" ""--database=C:\Users\Nebula\AppData\Roaming\Dell\Dell Peripheral Manager\DPM\Log\\crashdumps\database"" ""--metrics-dir=C:\Users\Nebula\AppData\Roaming\Dell\Dell Peripheral Manager\DPM\Log\\crashdumps\metrics"" --annotation=VERSION_FULL_SEMVER=2.1.2.93 --annotation=VERSION_SEMVER=2.1.2.93 --initial-client-data=0x6d0,0x6d4,0x6d8,0x6cc,0x684,0x7ff687ac71c8,0x7ff687ac71d8,0x7ff687ac71e8","NEBULA\Nebula","54C63EF5508A92132CFCC2A7C27E9ADB3280BE3E96043A2244F0045A3B7D04AB","4/12/2026 12:33:45","6.84","5","114",""
"10792","2096","unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe","C:\WINDOWS\system32\wbem\unsecapp.exe -Embedding","NEBULA\Nebula","67925D22E132B7ADA4376972DD2925134E1E9BCCCC0C54601A703550F1E8D45C","4/12/2026 12:33:45","10.91","3","142",""
"12008","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:45","25.39","6","409",""
"5204","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:45","36.57","28","482",""
"12352","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:45","9.2","2","132",""
"12808","1996","SearchIndexer.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","37.62","12","933",""
"12860","3240","sihost.exe","C:\WINDOWS\system32\sihost.exe","sihost.exe","NEBULA\Nebula","5C95962D2B1D53785CF24E221186CD3869C510F8B2BF73A7D5A3F07C2E0320C7","4/12/2026 12:33:46","49.5","13","850",""
"12868","6860","MSI.CentralServer.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","69.52","21","1104",""
"12912","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","31.43","11","454",""
"12920","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","14.13","2","239",""
"12936","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s CDPUserSvc","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:46","28.36","6","475",""
"13052","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p -s webthreatdefusersvc","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:46","10.4","3","142",""
"13112","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup -s WpnUserService","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:46","42.46","4","1159",""
"5912","2908","taskhostw.exe","C:\WINDOWS\system32\taskhostw.exe","taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E}","NEBULA\Nebula","5016D2E17347BFFDA32DC91362055E36BC21D9509EC03A4AD76CA84B6BB14182","4/12/2026 12:33:46","20.15","6","314",""
"2068","2908","AUEPMaster.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:33:46","12.55","3","2055963",""
"2468","2908","LEDKeeper2.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:33:46","24.53","27","1044",""
"6532","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","24.39","5","272",""
"6536","12868","conhost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","6.37","3","112",""
"12716","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","9","4","156",""
"2972","11792","logioptionsplus_appbroker.exe",,,"NEBULA\Nebula","NO_PATH","4/12/2026 12:33:46","12.83","9","211",""
"13188","6784","AggregatorHost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","14.65","4","234",""
"13736","13692","explorer.exe","C:\WINDOWS\Explorer.EXE","C:\WINDOWS\Explorer.EXE","NEBULA\Nebula","F468E15E73AAE3DDAB99EA74A9B34BAB0104790E5E5B90906FAFB713F3F4C7EA","4/12/2026 12:33:46","405.51","305","7081",""
"13788","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","24.07","9","443",""
"14092","12860","ShellHost.exe","C:\Windows\System32\ShellHost.exe","""C:\Windows\System32\ShellHost.exe""","NEBULA\Nebula","839E6AD46C7472C023ED6B7681FCBDCA681EFF5AF4D12F716F30135F554843B1","4/12/2026 12:33:46","52.31","43","611",""
"13844","12860","CrossDeviceResume.exe","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\CrossDeviceResume.exe"" /tileid MicrosoftWindows.Client.CBS_cw5n1h2txyewy!CrossDeviceResumeApp","NEBULA\Nebula","ED54D3C867244B806AA06DBB431ED0227EF357334E742622BAB88B297537DF34","4/12/2026 12:33:46","56.19","40","625",""
"14444","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","14.67","2","215",""
"14728","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","10.43","7","242",""
"15016","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","13.7","5","376",""
"15200","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","10.93","2","163",""
"13216","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","13.5","4","212",""
"13048","13216","NgcIso.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","3.89","1","53",""
"10664","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:46","18.13","5","216",""
"15376","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p -s cbdhsvc","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:47","32.96","11","415",""
"15948","1996","svchost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:47","10.78","15","616",""
"16300","2096","StartMenuExperienceHost.exe","C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe","""C:\WINDOWS\SystemApps\Microsoft.Windows.StartMenuExperienceHost_cw5n1h2txyewy\StartMenuExperienceHost.exe"" -ServerName:FullTrustApp.AppXykjsye98af63ez2annt9djke8trg8stn.mca","NEBULA\Nebula","3E2891ABFD72B318185EBB3BA83C5AC0AB18B1269799B6D1A45922D57696F63B","4/12/2026 12:33:47","124.29","58","1346",""
"16308","2096","SearchHost.exe","C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe","""C:\WINDOWS\SystemApps\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\SearchHost.exe"" -ServerName:CortanaUI.AppXstmwaab17q5s3y22tp6apqz7a45vwv65.mca","NEBULA\Nebula","1F951521AFD32095F0157803AC28F08183E3EB74CCAB696ABDEE14AF91622BF5","4/12/2026 12:33:47","123.43","48","1261",""
"16584","2096","Widgets.exe","C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe","""C:\Program Files\WindowsApps\MicrosoftWindows.Client.WebExperience_526.1202.40.0_x64__cw5n1h2txyewy\Dashboard\Widgets.exe"" -ServerName:Microsoft.Windows.DashboardServer","NEBULA\Nebula","9980861286A39678F36EF957A86A2822FBCE9772FE5A704F70EB0B40BAA54F40","4/12/2026 12:33:47","52.77","7","668",""
"17172","2096","RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe","C:\Windows\System32\RuntimeBroker.exe -Embedding","NEBULA\Nebula","61FD42509C0235965E8A7C667DDB32ACE00579501A25D399E3D3574B68518AFB","4/12/2026 12:33:47","49.82","10","624",""
"17476","1996","svchost.exe","C:\WINDOWS\system32\svchost.exe","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup -s UdkUserSvc","NEBULA\Nebula","44FD6F9347CEED5798A25C47167F335EF085AE4648A81F775DD4BDC6240D8189","4/12/2026 12:33:47","22.17","2","270",""
"17608","2096","WidgetService.exe","C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe","""C:\Program Files\WindowsApps\Microsoft.WidgetsPlatformRuntime_1.6.14.0_x64__8wekyb3d8bbwe\WidgetService\WidgetService.exe"" -RegisterProcessAsComServer -Embedding","NEBULA\Nebula","7335EEC0530B4FB2B8E523A16AE7D4D4F3FEA3D98E00F5B608EF204EB73F6578","4/12/2026 12:33:47","22.63","5","305",""
"18084","1996","dllhost.exe",,,"N/A","NO_PATH","4/12/2026 12:33:48","15.98","10","290",""
"18420","1996","msdtc.exe",,,"N/A","NO_PATH","4/12/2026 12:33:48","12.62","9","257",""
"18932","2096","backgroundTaskHost.exe","C:\WINDOWS\system32\backgroundTaskHost.exe","""C:\WINDOWS\system32\backgroundTaskHost.exe"" -ServerName:App.AppXe9cvj1thv1hmcw0cs98xm3r97tyzy2xs.mca","NEBULA\Nebula","B7D2C17E0038945AA4B72AE7A89E54D29B04CCC0FEB62DF5C9B7B67DE43C2530","4/12/2026 12:33:48","5.68","8","720",""
"1364","16308","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --embedded-browser-webview=1 --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --user-data-dir=""C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --noerrdialogs --disable-features=msSmartScreenProtection --edge-webview-enable-mojo-ipcz --enable-features=msEdgeFluentOverlayScrollbar --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8117) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --lang=en-US --mojo-named-platform-channel-pipe=16308.18628.909602540788048599 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:48","104.14","51","1223",""
"19472","1364","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=crashpad-handler --user-data-dir=C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView /prefetch:4 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719 --monitor-self-annotation=ptype=crashpad-handler --database=C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView\Crashpad --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=146.0.7680.179 ""--annotation=exe=C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --annotation=plat=Win64 ""--annotation=prod=Edge WebView2"" --annotation=ver=146.0.3856.109 --initial-client-data=0x17c,0x180,0x184,0x158,0x18c,0x7ffec91934d8,0x7ffec91934e4,0x7ffec91934f0","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:49","8.14","7","148",""
"20044","1996","NisSrv.exe",,,"N/A","NO_PATH","4/12/2026 12:33:49","14.28","13","221",""
"20380","1364","msedgewebview2.exe","C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe","""C:\Program Files (x86)\Microsoft\EdgeWebView\Application\146.0.3856.109\msedgewebview2.exe"" --type=gpu-process --noerrdialogs --user-agent=""Mozilla/5.0 (Windows NT 10.0; Win64; x64; Cortana 1.18.9.23723; 10.0.0.0.26200.8117) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26200 IsWebView2/True (WebView2Version 146.0.3856.109)"" --user-data-dir=""C:\Users\Nebula\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\LocalState\EBWebView"" --webview-exe-name=SearchHost.exe --webview-exe-version=2126.5604.40.0 --embedded-browser-webview=1 --gpu-preferences=SAAAAAAAAADgAAAEAAAAAAAAAAAAAGAAAQAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --always-read-main-dll --metrics-shmem-handle=1876,i,14958059358877886495,18330614389942606769,262144 --field-trial-handle=2012,i,3415322062238397363,3878341272788919931,262144 --enable-features=msEdgeFluentOverlayScrollbar --disable-features=msSmartScreenProtection --variations-seed-version --pseudonymization-salt-handle=2020,i,2240053733176521190,17513278327089083933,4 --trace-process-track-uuid=3190708988185955192 --mojo-platform-channel-handle=1976 /prefetch:2 /pfhostedapp:f06e53d33d81d34bd8d0339aa650d13fa8e90719","NEBULA\Nebula","29CE36EA7A746028BC637095F1068BC29FAC83FC677716FF052B56E913DCE6B7","4/12/2026 12:33:49","55.57","122","827",""
