"FullPath","Name","Extension","SizeKB","Created","Modified","Accessed","Directory","SuspiciousExt","Hidden"
"C:\Users\Nebula\Documents\Virtual Machines\Nebula\Nebula.vmx.lck\M64852.lck","M64852.lck",".lck","0.5","4/12/2026 18:03:20","4/12/2026 18:03:20","4/12/2026 18:03:20","C:\Users\Nebula\Documents\Virtual Machines\Nebula\Nebula.vmx.lck","False","0"
"C:\Users\Nebula\Documents\Virtual Machines\Wazuh-Server\Wazuh-Server.vmx.lck\M55666.lck","M55666.lck",".lck","0.5","4/12/2026 18:03:20","4/12/2026 18:03:20","4/12/2026 18:03:20","C:\Users\Nebula\Documents\Virtual Machines\Wazuh-Server\Wazuh-Server.vmx.lck","False","0"
"C:\Users\Nebula\Documents\Virtual Machines\SOC-101\SOC-101.vmx.lck\M01249.lck","M01249.lck",".lck","0.5","4/12/2026 18:03:20","4/12/2026 18:03:20","4/12/2026 18:03:20","C:\Users\Nebula\Documents\Virtual Machines\SOC-101\SOC-101.vmx.lck","False","0"
"C:\Users\Nebula\AppData\Local\Temp\vmware-Nebula\vmware-ui-46936.log","vmware-ui-46936.log",".log","0","4/12/2026 18:03:17","4/12/2026 18:03:17","4/12/2026 18:03:17","C:\Users\Nebula\AppData\Local\Temp\vmware-Nebula","False","0"
"C:\Users\Nebula\AppData\Local\Temp\vmware-Nebula\vmware-ui-46936.log","vmware-ui-46936.log",".log","0","4/12/2026 18:03:17","4/12/2026 18:03:17","4/12/2026 18:03:17","C:\Users\Nebula\AppData\Local\Temp\vmware-Nebula","False","0"
"C:\ProgramData\Whesvc\perftrack_summary\perftrack_summary_2026-04-12_22_00_45_551.json","perftrack_summary_2026-04-12_22_00_45_551.json",".json","1.41","4/12/2026 18:00:45","4/12/2026 18:00:45","4/12/2026 18:00:45","C:\ProgramData\Whesvc\perftrack_summary","False","0"
"C:\ProgramData\Whesvc\pool_tags_summary\pool_tags_summary_2026-04-12_21_47_06_832.json","pool_tags_summary_2026-04-12_21_47_06_832.json",".json","6.64","4/12/2026 17:47:06","4/12/2026 17:47:06","4/12/2026 17:47:06","C:\ProgramData\Whesvc\pool_tags_summary","False","0"
"C:\ProgramData\NordVPN\pdp_cache.db","pdp_cache.db",".db","548","9/24/2025 06:08:57","4/12/2026 17:44:50","4/12/2026 17:44:50","C:\ProgramData\NordVPN","False","0"
"C:\Users\Nebula\AppData\Roaming\GitHub Desktop\IndexedDB\file__0.indexeddb.leveldb\000007.log","000007.log",".log","2075.89","4/11/2026 12:16:30","4/12/2026 17:31:37","4/12/2026 17:31:37","C:\Users\Nebula\AppData\Roaming\GitHub Desktop\IndexedDB\file__0.indexeddb.leveldb","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\README.md","README.md",".md","7.25","4/12/2026 17:31:27","4/12/2026 17:31:27","4/12/2026 17:31:27","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge","False","0"
"C:\Users\Nebula\AppData\Local\Temp\55e9a3f1-aafc-461c-8a8c-b91f9023084d.tmp","55e9a3f1-aafc-461c-8a8c-b91f9023084d.tmp",".tmp","0","4/12/2026 17:16:22","4/12/2026 17:16:22","4/12/2026 17:16:22","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\55e9a3f1-aafc-461c-8a8c-b91f9023084d.tmp","55e9a3f1-aafc-461c-8a8c-b91f9023084d.tmp",".tmp","0","4/12/2026 17:16:22","4/12/2026 17:16:22","4/12/2026 17:16:22","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\ProgramData\Whesvc\pool_tags_summary\pool_tags_summary_2026-04-12_21_16_06_570.json","pool_tags_summary_2026-04-12_21_16_06_570.json",".json","6.69","4/12/2026 17:16:06","4/12/2026 17:16:06","4/12/2026 17:16:06","C:\ProgramData\Whesvc\pool_tags_summary","False","0"
"C:\Users\Nebula\AppData\Roaming\GitHub Desktop\Cache\Cache_Data\f_00001d","f_00001d","","19.55","4/12/2026 17:14:28","4/12/2026 17:14:28","4/12/2026 17:14:28","C:\Users\Nebula\AppData\Roaming\GitHub Desktop\Cache\Cache_Data","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\.gitignore",".gitignore",".gitignore","0.16","4/12/2026 17:13:36","4/12/2026 17:13:36","4/12/2026 18:40:23","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\SigmaForge\.gitignore",".gitignore",".gitignore","0.23","4/12/2026 17:13:35","4/12/2026 17:13:35","4/12/2026 18:40:23","C:\Users\Nebula\Desktop\Sec-Projects\SigmaForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\SnortForge\.gitignore",".gitignore",".gitignore","0.66","4/12/2026 17:13:34","4/12/2026 17:13:34","4/12/2026 18:40:23","C:\Users\Nebula\Desktop\Sec-Projects\SnortForge","False","0"
"C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent\threat-intel-dashboard.lnk","threat-intel-dashboard.lnk",".lnk","0.74","4/12/2026 17:05:09","4/12/2026 17:05:09","4/12/2026 17:05:09","C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent","True","0"
"C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent\YaraForge.lnk","YaraForge.lnk",".lnk","0.67","4/12/2026 16:58:29","4/12/2026 17:04:16","4/12/2026 17:04:16","C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent","True","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\templates\index.html","index.html",".html","17.7","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots\Threat-intel-dashboard.png","Threat-intel-dashboard.png",".png","17.43","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots\gitkeep","gitkeep","","0","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots\threat-intel-dashboard-cli.png","threat-intel-dashboard-cli.png",".png","27.87","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\src\threat_intel.py","threat_intel.py",".py","15.29","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\src","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\src\app.py","app.py",".py","1.96","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\src","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\Security.md","Security.md",".md","1.14","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\requirements.txt","requirements.txt",".txt","0.27","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\config.yaml","config.yaml",".yaml","0.51","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\README.md","README.md",".md","3.84","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\LICENSE","LICENSE","","1.07","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 17:00:25","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard\.gitignore",".gitignore",".gitignore","0.35","4/12/2026 17:00:25","4/12/2026 17:00:25","4/12/2026 19:07:58","C:\Users\Nebula\Desktop\Sec-Projects\threat-intel-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\import_export.html","import_export.html",".html","2.22","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\tester.html","tester.html",".html","4.51","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\yara_engine.py","yara_engine.py",".py","11.83","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 18:36:20","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\manager.html","manager.html",".html","4.82","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\builder.html","builder.html",".html","6.25","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\dashboard.html","dashboard.html",".html","5.22","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates\base.html","base.html",".html","3.14","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\templates","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\scanner.png","scanner.png",".png","63.81","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\rule-builder.png","rule-builder.png",".png","80.66","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\rule-manager.png","rule-manager.png",".png","94.32","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\dashboard.png","dashboard.png",".png","87.98","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\import-export.png","import-export.png",".png","69.68","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\sample_rules\starter_rules.yar","starter_rules.yar",".yar","3.56","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\sample_rules","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots\.gitkeep",".gitkeep",".gitkeep","0","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\screenshots","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\requirements.txt","requirements.txt",".txt","0.05","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\Security.md","Security.md",".md","1.07","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\app.py","app.py",".py","9.88","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 18:36:20","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\database.py","database.py",".py","8.97","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 18:36:20","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\README.md","README.md",".md","7.81","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\YaraForge\LICENSE","LICENSE","","1.07","4/12/2026 17:00:22","4/12/2026 17:00:22","4/12/2026 17:00:22","C:\Users\Nebula\Desktop\Sec-Projects\YaraForge","False","0"
"C:\ProgramData\Whesvc\perftrack_summary\perftrack_summary_2026-04-12_20_59_54_030.json","perftrack_summary_2026-04-12_20_59_54_030.json",".json","1.41","4/12/2026 16:59:54","4/12/2026 16:59:54","4/12/2026 16:59:54","C:\ProgramData\Whesvc\perftrack_summary","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\SnortForge\app.py","app.py",".py","7.79","4/12/2026 16:56:30","4/12/2026 16:56:30","4/12/2026 18:36:07","C:\Users\Nebula\Desktop\Sec-Projects\SnortForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\EndpointForge\app.py","app.py",".py","14.24","4/12/2026 16:56:27","4/12/2026 16:56:27","4/12/2026 18:35:25","C:\Users\Nebula\Desktop\Sec-Projects\EndpointForge","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\SIREN\app.py","app.py",".py","4.83","4/12/2026 16:56:08","4/12/2026 16:56:08","4/12/2026 18:35:39","C:\Users\Nebula\Desktop\Sec-Projects\SIREN","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\SigmaForge\README.md","README.md",".md","17.87","4/12/2026 14:25:11","4/12/2026 16:55:37","4/12/2026 16:55:37","C:\Users\Nebula\Desktop\Sec-Projects\SigmaForge","False","0"
"C:\ProgramData\Whesvc\pool_tags_summary\pool_tags_summary_2026-04-12_20_45_06_317.json","pool_tags_summary_2026-04-12_20_45_06_317.json",".json","6.55","4/12/2026 16:45:06","4/12/2026 16:45:06","4/12/2026 16:45:06","C:\ProgramData\Whesvc\pool_tags_summary","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard\README.md","README.md",".md","3.94","4/12/2026 16:40:15","4/12/2026 16:40:15","4/12/2026 17:49:10","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard\requirements.txt","requirements.txt",".txt","0.04","4/12/2026 16:38:35","4/12/2026 16:38:35","4/12/2026 16:38:35","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard\config.yaml","config.yaml",".yaml","3.29","4/12/2026 16:38:33","4/12/2026 16:38:33","4/12/2026 18:34:36","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard\app.py","app.py",".py","13.51","4/12/2026 16:38:18","4/12/2026 16:38:18","4/12/2026 17:49:41","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\nebula-dashboard","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline\README.md","README.md",".md","7.53","4/12/2026 16:27:30","4/12/2026 16:27:30","4/12/2026 17:49:10","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline\requirements.txt","requirements.txt",".txt","0.03","4/12/2026 16:26:51","4/12/2026 16:26:51","4/12/2026 16:26:51","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline\config.yaml","config.yaml",".yaml","2.25","4/12/2026 16:26:48","4/12/2026 16:26:48","4/12/2026 18:46:00","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline\main.py","main.py",".py","9.23","4/12/2026 16:26:38","4/12/2026 16:26:38","4/12/2026 17:49:40","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\detection-pipeline","False","0"
"C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\ir-chain\README.md","README.md",".md","6.95","4/12/2026 15:53:48","4/12/2026 16:18:17","4/12/2026 17:49:09","C:\Users\Nebula\Desktop\Sec-Projects\Nebula-Forge\ir-chain","False","0"
"C:\ProgramData\Whesvc\pool_tags_summary\pool_tags_summary_2026-04-12_20_14_06_049.json","pool_tags_summary_2026-04-12_20_14_06_049.json",".json","6.54","4/12/2026 16:14:06","4/12/2026 16:14:06","4/12/2026 16:14:06","C:\ProgramData\Whesvc\pool_tags_summary","False","0"
"C:\Users\Nebula\AppData\Local\Temp\bdfb9be7-21cd-4c0a-b902-eba1cd532069.tmp","bdfb9be7-21cd-4c0a-b902-eba1cd532069.tmp",".tmp","0","4/12/2026 16:12:55","4/12/2026 16:12:55","4/12/2026 16:12:55","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\Users\Nebula\AppData\Local\Temp\bdfb9be7-21cd-4c0a-b902-eba1cd532069.tmp","bdfb9be7-21cd-4c0a-b902-eba1cd532069.tmp",".tmp","0","4/12/2026 16:12:55","4/12/2026 16:12:55","4/12/2026 16:12:55","C:\Users\Nebula\AppData\Local\Temp","False","0"
"C:\ProgramData\Whesvc\perftrack_summary\perftrack_summary_2026-04-12_20_12_06_271.json","perftrack_summary_2026-04-12_20_12_06_271.json",".json","1.41","4/12/2026 16:12:06","4/12/2026 16:12:06","4/12/2026 16:12:06","C:\ProgramData\Whesvc\perftrack_summary","False","0"
"C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent\Nebula-Forge.lnk","Nebula-Forge.lnk",".lnk","0.69","4/12/2026 16:08:31","4/12/2026 16:08:31","4/12/2026 16:08:31","C:\Users\Nebula\AppData\Roaming\Microsoft\Windows\Recent","True","0"
"C:\ProgramData\Whesvc\app_crashes_summary\app_crashes_summary_2026-04-12_20_07_05_950.json","app_crashes_summary_2026-04-12_20_07_05_950.json",".json","0.47","4/12/2026 16:07:05","4/12/2026 16:07:05","4/12/2026 16:07:05","C:\ProgramData\Whesvc\app_crashes_summary","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Network\TransportSecurity","TransportSecurity","","0.84","12/22/2025 07:33:34","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\Network","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data\data_1","data_1","","264","12/22/2025 07:23:34","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Preferences","Preferences","","0.09","12/22/2025 07:23:43","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage\state.vscdb","state.vscdb",".vscdb","276","12/22/2025 07:23:33","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage\state.vscdb.backup","state.vscdb.backup",".backup","276","12/22/2025 07:37:04","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\GPUCache\data_1","data_1","","264","12/22/2025 07:23:33","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\GPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\DawnGraphiteCache\data_1","data_1","","264","12/22/2025 07:23:33","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\DawnGraphiteCache","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\DawnWebGPUCache\data_1","data_1","","264","12/22/2025 07:23:33","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\DawnWebGPUCache","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Session Storage\000003.log","000003.log",".log","1.28","12/22/2025 07:37:04","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Session Storage\LOG","LOG","","0.27","12/22/2025 07:37:04","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\Session Storage","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Local Storage\leveldb\000003.log","000003.log",".log","11.21","12/22/2025 07:23:33","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\Local Storage\leveldb","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\mcpGateway.log","mcpGateway.log",".log","0.17","4/12/2026 16:04:51","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\main.log","main.log",".log","0.15","4/12/2026 16:04:51","4/12/2026 16:04:56","4/12/2026 16:04:56","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\CachedProfilesData\__default__profile__\extensions.builtin.cache","extensions.builtin.cache",".cache","984.7","12/22/2025 07:23:34","4/12/2026 16:04:55","4/12/2026 16:04:55","C:\Users\Nebula\AppData\Roaming\Code\CachedProfilesData\__default__profile__","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data\data_0","data_0","","44","12/22/2025 07:23:34","4/12/2026 16:04:54","4/12/2026 16:04:54","C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data\data_3","data_3","","4104","12/22/2025 07:23:34","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\Cache\Cache_Data","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\remoteTunnelService.log","remoteTunnelService.log",".log","0.05","4/12/2026 16:04:52","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\editSessions.log","editSessions.log",".log","0.13","4/12/2026 16:04:52","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\terminal.log","terminal.log",".log","0","4/12/2026 16:04:52","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage\storage.json","storage.json",".json","2.36","4/12/2026 16:04:51","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\User\globalStorage","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\languagepacks.json","languagepacks.json",".json","0","12/22/2025 07:23:34","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\userDataSync.log","userDataSync.log",".log","0.16","4/12/2026 16:04:52","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
"C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451\network-shared.log","network-shared.log",".log","0","4/12/2026 16:04:52","4/12/2026 16:04:52","4/12/2026 16:04:52","C:\Users\Nebula\AppData\Roaming\Code\logs\20260412T160451","False","0"
